asv	kingdom	phylum	class	order	family	genus	species
0487e865b41c0b8c10915242b367a8e8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	Ambiguous_taxa
629d16997d2cfd225320b760c4ca005a	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
32e7dd57efc183a5b7e69af26d8641b9	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	NA
4b12e37df9196266f817535d4aac1075	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
8a60336563905f693a81510da8159a47	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	NA
fc713779a587e556010342823b8d862f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
97ccb7279e702b364b30af7401d483ef	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
36f308002ee5484d58c4da8c57251963	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
5200fadb7bf25ad5f90cbe8a14a171a1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
1ccd6c709e91480681509b73f4c2cdbd	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
ec03eb706df37e03fcc2ca3b104ebfb0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
bf4a9b1b925a596b4996038938936d6c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	NA
13664f095a61a9605ed402e80ce70ba9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured bacterium
7a4f085a9e80b45a766c79bffa1889ed	Bacteria	NA	NA	NA	NA	NA	NA
8ae91e2f80ecd989c9472065b1813685	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
2043dbc57f57768f633b50ea3147e930	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
100f8127f0d95f15f6c721cfcd65d4fb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
a2780c1d82c4ed0add918175fa5a376f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
77e45802196f0f09b8ff904f6c35b852	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	uncultured bacterium
c06cc92fcae49c2bc0f6e1d671a6a28f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ee175d1503cb9fe4b3f96d363c0de7f5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
8b99bc9ea727f385b57757cbf35fe88b	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
49d9df7e3d9ae15469340cdcf770f9b5	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	uncultured	NA
9f18397e70b54ab94631c18ee817809e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
bacdf10f0868013dec9ce0328349da21	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
59fe658bcf3cd1c6f940c1e5419aa70b	Bacteria	NA	NA	NA	NA	NA	NA
2d8abecd88001ff238403ac2ed319833	Bacteria	NA	NA	NA	NA	NA	NA
e0a546601ceb01cd0250a40981b61257	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
e5985e783af1dd212093d46a838c0540	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured bacterium
72fe3edc657bff6f6ea8d68feb8cf123	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
6dc0c67bcec184fd44be5fb51d3f7747	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Ambiguous_taxa
791ee011cd4d4033e20006ac3b367110	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
bd58f78b2ed1bfeb755198057bd8c8c4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
abb369537ca3520bc53a46e55c1eb08f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
972d33276be094717668dcc8fcdc96bb	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
cd3813d878be728f0eac6d1bd61ea811	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	uncultured bacterium
7ba5e8966e3991b7f67c65cf2eddc4f6	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
0234a0b2db164c00853061783c8552fb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-004	uncultured bacterium
35d11de18cd3467be3438345cb06f4f5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Eubacterium] oxidoreducens group	uncultured bacterium
1d59d778e3716047f4834b1caf7f0ea1	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
869ed61217d0a8dbd7b4ec6ae59ff2ac	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
f4faba97ec05e4ffda0eec121acae774	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
8d78ce934c43a8b36ce2c5ab4318a192	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	uncultured bacterium
cc164427a6c5c572c61104fb91198a7a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
2e6538b89796bda3251ca31cf1212b36	Bacteria	NA	NA	NA	NA	NA	NA
aa09cface5fba1210025a52af7313db1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
a3d0031af12264e1340cecb5d0ef8872	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
01ff50935940b246350bf51788ec3719	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
79353e35e83899568c05ab989334b996	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
85d9111319eca0ca86d9ae25f5a3f7fe	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	unidentified
1518d7b925f2c3606ed286c306a0f640	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	NA
a1efc78d5f604d633f4548ee406ddf86	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	NA
ee47a9c4f7c648a8c96ba88029e15689	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
94dce9e7e51efd33d60d7e7836cfb390	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
e0d7b3dd5ae9e49d2f3aabce8705171a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
21bdf10e21bbb1248506e162c4584b68	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group	uncultured bacterium	uncultured bacterium
358b4b3eccc7bef9648ccb763ddfcb34	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
4c6a5a07f5da1370432a0ca1c48cfe93	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	uncultured bacterium
853327474de568a7eabdb3a7b0d421d0	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	NA
e890c2a4b8c3f9ca0f1c3fc33fbad29b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	Ambiguous_taxa
a80354b0f0f3bbc0cdefb9bc14910b1a	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	NA
86caa961b18837aa114e275f298a9a5d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
2e7d9e3dd5cbc4ec1cc0e5252320cca3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
fdca74d601309332807e0eea48f556d9	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	uncultured	Ambiguous_taxa
268a3480e65c56abc785eadcf0ec1dc1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	NA	NA
628fd0f7213997cdc7297245e4cc56dc	Bacteria	NA	NA	NA	NA	NA	NA
32efd309195b9a16333bd0e0582e89f9	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
4d324a7378f3052d92eee01178de7228	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	uncultured rumen bacterium
2f796eb73b365aa08273313fe7042996	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	uncultured rumen bacterium	uncultured rumen bacterium	uncultured rumen bacterium
03620b70ebe5b8a9687316c11d296864	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
8e01d2580f9d59ac9f052c3f341381a3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
55150b12b6b069462bfb71392ba2694a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 1	uncultured Clostridiaceae bacterium
a5da0aabdc3f478401e18173b0f7bd42	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
2ebd09e110794b57828e26c906bd62fd	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
e718751f416936e6e34f257f2c66a25a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
ae15aafebe3e97beb7a290f177a90ab0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
0195d16e6e222463ccb22f36378ab9b1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
52ff3c33e8e585a1f3a0f984ac0faa3a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
ed6a7e0f0df5eeb407572d2092e5e178	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
bc279731e3e0ef6b213533e971f01a5f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
b7ffea6505fcd381f435d62149e3c546	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	uncultured bacterium
9b96b09725dd6d0f6e23ccaf2f61b6ca	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5b4688cd867bcc442f3195a2e6beb993	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
1ceafdafe86fe793c1ff04fcfd1bf441	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	NA
cf96d8adf745d4fa862af88c383c3900	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
c0fbf1c842150fabd49b502bc800f190	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	uncultured bacterium
0a6c7b2c68cd22fb9b5a96423c8ebcec	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
66b7761f37dedb4ed11c572a3bb7743c	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	Ambiguous_taxa
b818ccb55804b111e6a89d27d3f35675	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
35c0cf75cab0f2a1c47600b21edad4f1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
48ff45a5c739660bd6b82cfec43c0598	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	uncultured bacterium
98e96c7a0851c0d3275d5511e37e25f5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
748856b2e894a7bff94696489119e576	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	uncultured	metagenome
ed8c96b3b6940fff6fe8253f12d6d456	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
27756f3f537b46e2ff8b5bd5d0b09b2d	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus clausii
c15df59abfb5a7129e72dc15da0fd427	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
2ccadfa1629e4c2897bca07fe7bc2bb4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
84d5827a5826d03f1fb84378210058f2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
7e00ca8e3bab438c097a518ed6748418	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
da25ed297c78142896a0161afe558415	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-009	uncultured bacterium
7a2a687e3854f6d20cb807a5bc027d30	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
132726336c1036c424990297413650af	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	NA	NA	NA
7d263e8025e652df14245d8d9455a3a9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
a9e04f3cd5a183e4a664339fcada4fd9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-009	uncultured bacterium
1eb93d6c9bfb36407da79aef0755e4cd	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
8cda7d231ea1ae0df2395a786ded5a5f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Ambiguous_taxa
13b6427febfcab3db575427703183a57	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
bf869665edab94de598beec67ff8ba2c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
5de55bbc1ae0055bafda123f1866eb19	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
35ae9a9023790b279afdb33c6dba6f72	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
54d7781af79db60a9305097cc0a9fb03	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	uncultured Eubacteriaceae bacterium
f5ca676ea00a6d3131e4cfeceb1ae6f2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
16866ad33a2b1543543e881f27719ad8	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
17fc37f7ecc31afc42920bc4d8c4456a	Bacteria	NA	NA	NA	NA	NA	NA
dce970da06cb5ee82e3d7fcf3e4bb201	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA	NA
a483939c1b6cd4b03531b4348e5eaa6d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
27c3e25bed5b397a4a7f0eed3a4b7d7e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	NA
8a7d15d93e08a10ecdc7c6c760581db3	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	NA
65b5526cc5abc8c7d1941d135d8da020	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
e9fa1656792365cc6d19d93841b84b8a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
7495a1a262d31319bff6f3c61a2da593	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	uncultured prokaryote	uncultured prokaryote	uncultured prokaryote
9d9beb528a76d60ee10caacb3f88ac3e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
eff85dad6abc452573d3cb0cd46c5b15	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	uncultured bacterium
ae4136678ee1f0e98b57e97a9ee98ae0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	NA
cfce684919f213ec2fabaa41b353f85e	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
c4d45e15d866550e6202a20199f21a52	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	Ambiguous_taxa
07070c3fea2ddb7038591d3509fdde4b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
8ac31778b588c99aa8fc8730376e5ee3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
e49b8b17580888b9675709d4157a9cba	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
616a5d8f82591f0b6f31c5cdd024cfe8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
2fb74d18024353b19f71509c157283e1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
6e98de17868b9cee4bb82619a4309e30	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	uncultured bacterium
cd32eed7ddc6e98c27af340700fa8953	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
52759c59431bfc7e90fb78b0d9ec37f9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
002acc817ff73ee7d4528bc0e0ab2bf1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerosporobacter	uncultured rumen bacterium
b70044b8cd8fb28dbe53f0b09a91f805	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	uncultured rumen bacterium	uncultured rumen bacterium
d810542b29f144522454e4ef7692585f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
92ed36e429b39c4137fd79b5efb0266d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
42c93b9ac03564d5b2f4e307bbe217c8	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	[Eubacterium] brachy group	uncultured bacterium
42b159defa266af194beea409ac8aed2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
6dea5df96cf83dd7118554e98ff7cfe1	Bacteria	Proteobacteria	Deltaproteobacteria	Rs-K70 termite group	Candidatus Adiutrix intracellularis	Candidatus Adiutrix intracellularis	Candidatus Adiutrix intracellularis
6214eb0069975e48644f099a3415b25e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
c1a5ca9c480c071d6ecaad76f2c186ad	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured bacterium
d02f97f72e0713e297b28c1b5f1296f1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
580b59ac5b6e58ade7e1de279d52b6c3	Bacteria	NA	NA	NA	NA	NA	NA
898c093c4c37446f1e92a0e415b25cb0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured Desulfovibrionaceae bacterium
ac4b2fe23f275b8967b27d26cd21d6c9	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
8edd3c96e1201a6d99272f35ce2c164f	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
ae5586cb41e24ac1aa5cd8f9ad37defa	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Caproiciproducens	NA
fcf099b6d9153ecd7adcc739304dcec3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	NA
4ae936a43620334c404f8a76342c9572	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	NA
821d9166de372cd66c955b791590c1ea	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	uncultured bacterium
1a343425a3f1de4dbb47895fdfd42836	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerosphaera	NA
2c923d1b234f0fc46bf698c482a19b5f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA
eba6c0d1325fad57a03d2cc58f52f751	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
554919c099dc7162be9c441bf3a7606b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
dd8ff4134a850aee37d3f256b430c4bf	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured methanogenic archaeon
56ab880433f84a62574fe3d33c524ec0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
4c1948a28d60163d30af21553379565b	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
7a1adb4924076562bd7f191eab367a28	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	NA
0973edcd458e9ea2e8014744ce33a818	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
87f0b37a85f787c96f45695e782f92a4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA
b87ec2a0293a7dd55180b6924fc8f67b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
d86dc3623ee43789f8425aba5edb6084	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	NA	NA
6f786dbe76ffd21cad69d3ed944e6b35	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	NA
2872823fbc25edbf9848f9792d3d52dc	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	NA	NA	NA
e7c87a19233043998a81a69c44c0a3ec	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
f148c9872201cbd90a403cf63b13e46c	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	NA
23f95a89388d17796675a7986804d820	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
88445892973f81a7317537e054fe45b7	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	uncultured	Ambiguous_taxa
805efe97554cd8fb9fa1f7431830be0f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
a75f59e929db8080e0b96ff86652cd08	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
a9236b28c8b655e296ff5255474f60f5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	uncultured bacterium
b4dddfe8c095a2ace65ca0a96e319176	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
6e4fe26563bd3b37a617725266227a45	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
f4d610078631aa8d064ea27be9a498e6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
41a0ec817b27ff284dd42fb9d99d05b9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
b2b31df02bc6a2962d41043c4054663f	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	uncultured organism
ec86fc7e02c45c3c031e669552238a27	Bacteria	Proteobacteria	Deltaproteobacteria	Rs-K70 termite group	Candidatus Adiutrix intracellularis	Candidatus Adiutrix intracellularis	Candidatus Adiutrix intracellularis
2b15c1e17497e50afc6cea04a4b4b23f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	uncultured bacterium
b79b5bbc27efd38014e1658a7d64b882	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured alpha proteobacterium
